year,center,drug_generic,drug_brand,sponsor,modality,target,indication,accelerated,breakthrough,fast_track,priority_review,orphan,first_in_class,nelson_tier,tier_evidence_url,source_url,notes
2024,CDER,imetelstat,Rytelo,Geron Corporation,oligonucleotide_ASO,TERC,Low-to-intermediate-1 risk myelodysplastic syndromes with transfusion-dependent anemia,FALSE,FALSE,,,TRUE,TRUE,T1,https://www.omim.org/entry/127550,https://business.optum.com/en/support/professionalrx-resources/drugapproval-rytelo-2024-0607.html,First-in-class telomerase inhibitor; nelson:TERC mutations cause dyskeratosis congenita/telomere biology disorders with BM failure/MDS; imetelstat inhibits telomerase
2024,CDER,inavolisib,Itovebi,Genentech (Roche),small_molecule,PIK3CA,PIK3CA-mutated HR-positive HER2-negative advanced breast cancer,FALSE,FALSE,,,,FALSE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,PI3Kalpha inhibitor + degrader; nelson:Somatic coding driver
2024,CDER,iomeprol,Iomervu,Bracco Diagnostics,small_molecule,,Radiographic contrast agent,FALSE,FALSE,,,,FALSE,T0,,https://www.fdcell.com/news/fda-novel-drug-therapy-approvals-for-2024.html,Non-ionic iodinated contrast agent; mt:Iodinated radiographic contrast agent; no receptor target
2024,CDER,landiolol,Rapiblyk,AOP Health,small_molecule,ADRB1,Supraventricular tachycardia,FALSE,FALSE,,,,FALSE,T0,https://platform.opentargets.org/target/ENSG00000043591,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Ultra-short-acting beta1-selective blocker; nelson:Landiolol; ADRB1 not causal SVT gene
2024,CDER,lazertinib,Lazcluze,Johnson & Johnson (Janssen),small_molecule,EGFR,Non-small cell lung cancer (EGFR-mutant),FALSE,FALSE,,,,FALSE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Third-generation EGFR TKI; used with amivantamab; nelson:Somatic driver; direct matched-trait coding evidence
2024,CDER,lebrikizumab,Ebglyss,Eli Lilly,mAb,IL13,Moderate-to-severe atopic dermatitis,FALSE,FALSE,,,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000169194,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Anti-IL-13; nelson:IL13/IL4 locus GWAS for atopic dermatitis and asthma; coding variants support
2024,CDER,letibotulinumtoxinA,Letybo,Hugel Inc,protein_or_enzyme,SNAP25,Moderate-to-severe glabellar lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T0,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Botulinum toxin type A; nelson:Cosmetic pharmacology
2024,CDER,levacetylleucine,Aqneursa,IntraBio,small_molecule,none (metabolic; NPC pathway),Niemann-Pick disease type C,FALSE,FALSE,,TRUE,TRUE,FALSE,T4,https://www.omim.org/entry/257220,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Modified amino acid; orphan; mt:NPC1/NPC2 Mendelian for Niemann-Pick C; leucine derivative acts on metabolic pathway not the Mendelian gene directly
2024,CDER,marstacimab,Hympavzi,Pfizer,mAb,TFPI,Hemophilia A or B without inhibitors,FALSE,FALSE,,,,TRUE,T4,https://platform.opentargets.org/target/ENSG00000003436,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Anti-TFPI monoclonal antibody; nelson:TFPI regulates coagulation; hemophilia is caused by F8/F9 not TFPI; rebalancing therapy
2024,CDER,mavorixafor,Xolremdi,X4 Pharmaceuticals,small_molecule,CXCR4,WHIM syndrome,FALSE,TRUE,,,TRUE,FALSE,T1,https://www.omim.org/entry/193670,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,CXCR4 antagonist; orphan; nelson:CXCR4 GOF causes WHIM; mobilization use is pharmacology but Mendelian gene
2024,CDER,nemolizumab,Nemluvio,Galderma,mAb,IL31RA,Prurigo nodularis,FALSE,FALSE,,,FALSE,TRUE,T3,https://platform.opentargets.org/target/ENSG00000164509,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Anti-IL-31 receptor A; nelson:Nemolizumab; IL31 pathway in pruritic conditions
2024,CDER,nogapendekin alfa inbakicept,Anktiva,ImmunityBio (Altor BioScience),protein_or_enzyme,IL15RA,BCG-unresponsive non-muscle-invasive bladder cancer CIS,FALSE,FALSE,,,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000134470,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,IL-15 superagonist fusion protein; nelson:N-803 IL-15 superagonist; no bladder-cancer genetics for IL15RA
2024,CDER,olezarsen,Tryngolza,Ionis Pharmaceuticals,oligonucleotide_ASO,APOC3,Familial chylomicronemia syndrome,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/107720,https://ir.ionis.com/news-releases/news-release-details/tryngolzatm-olezarsen-approved-us-first-ever-treatment-adults,First-ever FCS treatment; APOC3 ASO; nelson:APOC3 LoF human genetics strong; matches TG-lowering effect
2024,CDER,palopegteriparatide,Yorvipath,Ascendis Pharma,peptide,PTH1R,Hypoparathyroidism,FALSE,FALSE,,,,TRUE,T1,https://www.omim.org/entry/168468,https://www.fdcell.com/news/fda-novel-drug-therapy-approvals-for-2024.html,PTH prodrug (once-weekly PEGylated PTH); orphan; nelson:Palopegteriparatide replaces PTH; PTH1R Mendelian defects cause related bone disorders
2024,CDER,pegulicianine,Lumisight,Lumicell,peptide,cathepsin-activated fluorescent imaging agent,Intraoperative imaging of cancerous tissue in breast cancer,FALSE,FALSE,,,,FALSE,T0,https://en.wikipedia.org/wiki/Pegulicianine,https://www.fdcell.com/news/fda-novel-drug-therapy-approvals-for-2024.html,Fluorescent imaging agent; mt:Intraoperative fluorescence imaging probe
2024,CDER,resmetirom,Rezdiffra,Madrigal Pharmaceuticals,small_molecule,THRB,Non-alcoholic steatohepatitis with liver fibrosis,TRUE,TRUE,,,,TRUE,T4,https://www.omim.org/entry/188570,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,First-in-class THRbeta agonist; first NASH approval; nelson:THRB Mendelian for thyroid hormone resistance (RTH); NASH indication is pharmacology (liver-selective agonism)
2024,CDER,revumenib,Revuforj,Syndax Pharmaceuticals,small_molecule,KMT2A,Relapsed/refractory KMT2A-rearranged acute leukemia,FALSE,TRUE,,,,TRUE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,First-in-class menin inhibitor; nelson:Somatic driver
2024,CDER,seladelpar,Livdelzi,CymaBay Therapeutics (Gilead),small_molecule,PPARD,Primary biliary cholangitis,TRUE,TRUE,,,,TRUE,T4,https://platform.opentargets.org/target/ENSG00000112033,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,First-in-class PPARdelta agonist; nelson:Seladelpar; PBC GWAS points to HLA/IL12
2024,CDER,sofpironium,Sofdra,Botanix Pharmaceuticals,small_molecule,CHRM3,Primary axillary hyperhidrosis,FALSE,FALSE,,,,TRUE,T0,https://platform.opentargets.org/target/ENSG00000133019,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Anticholinergic topical; nelson:Pharmacology
2024,CDER,sotatercept,Winrevair,Merck (MSD),protein_or_enzyme,ActRIIA,Pulmonary arterial hypertension,FALSE,TRUE,,,TRUE,TRUE,T2,https://platform.opentargets.org/target/ENSG00000121989,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,First-in-class activin signaling inhibitor; nelson:BMPR2 (same TGF-beta superfamily) causes heritable PAH; sotatercept modulates activin/BMP; genetic pathway support
2024,CDER,sulopenem etzadroxil/probenecid,Orlynvah,Iterum Therapeutics,small_molecule,bacterial PBPs,Uncomplicated urinary tract infections,FALSE,FALSE,,,,FALSE,T0,https://en.wikipedia.org/wiki/Sulopenem,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Oral penem antibiotic + probenecid; mt:Penem antibiotic targeting PBPs
2024,CDER,tarlatamab,Imdelltra,Amgen,bispecific_mAb,DLL3,Extensive-stage small cell lung cancer,TRUE,TRUE,,TRUE,TRUE,TRUE,T0,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,DLL3xCD3 bispecific T-cell engager; nelson:Antigen-directed
2024,CDER,tislelizumab,Tevimbra,BeiGene,mAb,PDCD1,Esophageal squamous cell carcinoma,FALSE,FALSE,,,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000188389,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Anti-PD-1; nelson:PD-1 checkpoint
2024,CDER,tovorafenib,Ojemda,Day One Biopharmaceuticals,small_molecule,BRAF,Pediatric low-grade glioma with BRAF alteration,TRUE,TRUE,,,TRUE,FALSE,T1,https://www.omim.org/entry/164757,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Pan-RAF kinase inhibitor; nelson:BRAF V600E somatic driver in melanoma; mutant-selective inhibitor
2024,CDER,vadadustat,Vafseo,Akebia Therapeutics,small_molecule,EGLN1,Anemia due to chronic kidney disease,FALSE,FALSE,,,,FALSE,T1,https://www.omim.org/entry/609820,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,HIF-PH inhibitor; nelson:EGLN1 LoF -> HIF stabilization -> erythropoiesis; matched direction
2024,CDER,vanzacaftor/tezacaftor/deutivacaftor,Alyftrek,Vertex Pharmaceuticals,small_molecule,CFTR,Cystic fibrosis,FALSE,FALSE,,,,FALSE,T1,https://www.omim.org/entry/602421,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,Next-gen triple-combo CFTR modulator; nelson:CFTR mutations cause CF; loss-of-function; direction matches (potentiator/corrector)
2024,CDER,vorasidenib,Voranigo,Servier Pharmaceuticals,small_molecule,IDH1,Grade 2 IDH-mutant astrocytoma or oligodendroglioma,FALSE,TRUE,,,,TRUE,T1,https://www.omim.org/entry/147700,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,First-in-class dual IDH1/IDH2 inhibitor; nelson:IDH1 R132 somatic mutations drive gliomas; drug targets mutant allele
2024,CDER,xanomeline/trospium chloride,Cobenfy,Bristol Myers Squibb,small_molecule,CHRM1,Schizophrenia,FALSE,TRUE,,,,TRUE,T4,https://platform.opentargets.org/target/ENSG00000168539,https://pmc.ncbi.nlm.nih.gov/articles/PMC12114780/,First-in-class M1/M4 muscarinic agonist + peripheral antagonist; nelson:Muscarinic pathway pharmacology (xanomeline); schizophrenia GWAS does not implicate CHRM1 directly
2024,CDER,zanidatamab,Ziihera,Jazz Pharmaceuticals,bispecific_mAb,ERBB2,HER2-positive biliary tract cancer,FALSE,TRUE,,TRUE,TRUE,TRUE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Biparatopic HER2 bispecific; nelson:Somatic driver
2024,CDER,zenocutuzumab,Bizengri,Merus NV,bispecific_mAb,ERBB2/ERBB3,NRG1 fusion-positive NSCLC and pancreatic adenocarcinoma,FALSE,TRUE,,TRUE,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000141736,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,HER2xHER3 bispecific; nelson:Zenocutuzumab; NRG1 somatic fusion
2024,CDER,zolbetuximab,Vyloy,Astellas Pharma,mAb,CLDN18,HER2-negative CLDN18.2-positive gastric/GEJ adenocarcinoma,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000066405,https://pmc.ncbi.nlm.nih.gov/articles/PMC12383571/,Anti-claudin-18.2 first-in-class; nelson:CLDN18.2 tumor-associated antigen; no gastric cancer risk genetics
2023,CBER,beremagene geperpavec-svdt,Vyjuvek,Krystal Biotech,other_cell_therapy,COL7A1,Dystrophic epidermolysis bullosa,,,,,,TRUE,T1,https://www.omim.org/entry/226600,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,Topical HSV-1-based gene therapy; nelson:Classic Mendelian
2023,CBER,delandistrogene moxeparvovec-rokl,Elevidys,Sarepta Therapeutics,AAV_gene_therapy,DMD,Duchenne muscular dystrophy (ambulatory pediatric patients with DMD mutation),,,,,,TRUE,T1,https://www.omim.org/entry/300377,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,Micro-dystrophin AAV gene therapy; nelson:Canonical T1 (delandistrogene moxeparvovec / exon-skipping)
2023,CBER,donislecel-jujn,Lantidra,CellTrans,other_cell_therapy,allogeneic pancreatic islet cells,Type 1 diabetes with severe hypoglycemia despite intensive management,,,,,,TRUE,T0,https://www.fda.gov/vaccines-blood-biologics/lantidra,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,Allogeneic pancreatic islet cellular therapy; mt:Cellular therapy; no single molecular target
2023,CBER,exagamglogene autotemcel,Casgevy,Vertex Pharmaceuticals / CRISPR Therapeutics,ex_vivo_gene_therapy,BCL11A,Sickle cell disease; transfusion-dependent beta-thalassemia,,,,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/603902,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,First CRISPR/Cas9 gene-edited therapy approved; nelson:HBB Mendelian; BCL11A GWAS/functional evidence for HbF derepression rescues SCD phenotype
2023,CBER,lovotibeglogene autotemcel,Lyfgenia,bluebird bio,ex_vivo_gene_therapy,HBB,Sickle cell disease with history of vaso-occlusive events,,,,TRUE,TRUE,,T1,https://www.omim.org/entry/603903,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,Lentiviral ex vivo gene therapy; nelson:Classic Mendelian
2023,CBER,omidubicel-onlv,Omisirge,Gamida Cell,other_cell_therapy,ex-vivo expanded cord blood HSCs,Reduction of time to neutrophil recovery and incidence of infection after myeloablative HSCT,,,,,,,T0,https://www.fda.gov/vaccines-blood-biologics/omisirge,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,Nicotinamide-modified allogeneic cord blood cells; mt:HSC graft product
2023,CBER,valoctocogene roxaparvovec-rvox,Roctavian,BioMarin Pharmaceutical,AAV_gene_therapy,F8,Severe hemophilia A (Factor VIII deficiency),,,,,,TRUE,T1,https://www.omim.org/entry/306700,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,First AAV gene therapy for hemophilia A; nelson:Classic Mendelian
2023,CDER,avacincaptad pegol,Izervay,Iveric Bio/Astellas,other,C5,Geographic atrophy secondary to age-related macular degeneration,,,,TRUE,,,T1,https://www.omim.org/entry/300818,https://doi.org/10.1038/d41573-024-00001-x,aptamer; nelson:PNH pathophysiology genetically tied to complement; C5 blockade rationale
2023,CDER,bexagliflozin,Brenzavvy,TheracosBio,small_molecule,SGLT2,Type 2 diabetes,,,,,,,T2,https://platform.opentargets.org/target/ENSG00000140675,https://doi.org/10.1038/d41573-024-00001-x,nelson:SLC5A2 loss-of-function associated with renal glucosuria (Mendelian); direction matches
2023,CDER,bimekizumab,Bimzelx,UCB,mAb,IL-17A/IL-17F,Moderate to severe plaque psoriasis,,,,,,TRUE,T2,https://platform.opentargets.org/target/ENSG00000112116,https://doi.org/10.1038/d41573-024-00001-x,first_dual_IL17A_IL17F_inhibitor; nelson:IL17/IL23 axis genetics strongly supported in psoriasis
2023,CDER,birch triterpenes,Filsuvez,Chiesi/Amryt,other,none (plant extract; wound healing),Wounds in epidermolysis bullosa,,,,TRUE,TRUE,,T4,https://www.omim.org/entry/226600,https://doi.org/10.1038/d41573-024-00001-x,botanical; mt:COL7A1 Mendelian for dystrophic EB; plant triterpene mixture acts on wound healing rather than target gene
2023,CDER,capivasertib,Truqap,AstraZeneca,small_molecule,AKT,HR+/HER2- advanced breast cancer with PIK3CA/AKT1/PTEN alterations,,,,TRUE,,,T1,https://www.omim.org/entry/164730,https://doi.org/10.1038/d41573-024-00001-x,nelson:AKT1/PIK3CA/PTEN somatic alterations drive tumors; capivasertib biomarker-selected
2023,CDER,cipaglucosidase alfa,Pombiliti,Amicus Therapeutics,protein_or_enzyme,GAA,Late-onset Pompe disease,,,,,TRUE,,T1,https://www.omim.org/entry/232300,https://doi.org/10.1038/d41573-024-00001-x,flags_from=PMC11428688; nelson:Classic Mendelian
2023,CDER,daprodustat,Jesduvroq,GlaxoSmithKline,small_molecule,HIF-PH,Anemia due to CKD in adults on dialysis,,,,,,,T1,https://www.omim.org/entry/609820,https://doi.org/10.1038/d41573-024-00001-x,nelson:HIF-PH inhibitors (daprodustat) mimic EGLN1 LoF
2023,CDER,efbemalenograstim alfa,Ryzneuta,Evive Biotech,protein_or_enzyme,G-CSF receptor,Chemotherapy-induced neutropenia,,,,,,,T1,https://www.omim.org/entry/202700,https://doi.org/10.1038/d41573-024-00001-x,flags_from=PMC11428688; nelson:CSF3R mutations cause severe congenital neutropenia; G-CSF replacement/agonism
2023,CDER,elacestrant,Orserdu,Stemline,small_molecule,ESR1,ER+/HER2- ESR1-mutated advanced breast cancer,,,,,,,T1,https://www.omim.org/entry/133430,https://doi.org/10.1038/d41573-024-00001-x,nelson:ESR1 activating mutations drive endocrine resistance in ER+ breast cancer
2023,CDER,elranatamab,Elrexfio,Pfizer,bispecific_mAb,BCMA/CD3,Relapsed/refractory multiple myeloma,TRUE,TRUE,TRUE,,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000048462,https://doi.org/10.1038/d41573-024-00001-x,flags_from=PMC11428688; nelson:Antigen-directed
2023,CDER,epcoritamab,Epkinly,Genmab/AbbVie,bispecific_mAb,CD20/CD3,Relapsed/refractory diffuse large B-cell lymphoma,TRUE,,,,,,T0,https://platform.opentargets.org/target/ENSG00000156738,https://doi.org/10.1038/d41573-024-00001-x,flags_from=PMC11428688; nelson:Antigen-directed; no genetic driver
2023,CDER,eplontersen,Wainua,Ionis/AstraZeneca,oligonucleotide_ASO,TTR,Polyneuropathy of hereditary transthyretin-mediated amyloidosis,,,,,TRUE,,T1,https://www.omim.org/entry/176300,https://doi.org/10.1038/d41573-024-00001-x,nelson:TTR variants cause hereditary ATTR amyloidosis; direction matches (loss-of-function/knockdown therapeutic)
2023,CDER,etrasimod,Velsipity,Pfizer/Arena,small_molecule,S1P receptor,Moderate to severe ulcerative colitis,,,,,,,T0,https://platform.opentargets.org/target/ENSG00000170989,https://doi.org/10.1038/d41573-024-00001-x,nelson:S1PR1 not GWAS-implicated in MS as causal; functional immunomodulation
2023,CDER,fezolinetant,Veozah,Astellas,small_molecule,NK3 receptor,Vasomotor symptoms due to menopause,,,,TRUE,,TRUE,T2,https://www.omim.org/entry/162332,https://doi.org/10.1038/d41573-024-00001-x,first_NK3_antagonist_for_vasomotor; nelson:Coding-variant genetics in reproductive axis
2023,CDER,flotufolastat F-18,Posluma,Blue Earth Diagnostics,other,PSMA,PET imaging of prostate cancer,,,,,,,T0,https://platform.opentargets.org/target/ENSG00000086205,https://doi.org/10.1038/d41573-024-00001-x,imaging_agent; nelson:FOLH1/PSMA used as tumor-targeting antigen; no human genetics linking gene to prostate cancer risk
2023,CDER,fruquintinib,Fruzaqla,Takeda,small_molecule,VEGFR1/2/3,Metastatic colorectal cancer,,,,TRUE,,,T0,https://platform.opentargets.org/target/ENSG00000037280,https://doi.org/10.1038/d41573-024-00001-x,nelson:Fruquintinib; no causal CRC germline genetics for VEGFR
2023,CDER,gepirone,Exxua,Fabre-Kramer,small_molecule,5-HT1A,Major depressive disorder,,,,,,,T4,https://platform.opentargets.org/target/ENSG00000178394,https://doi.org/10.1038/d41573-024-00001-x,nelson:HTR1A pharmacology in MDD; MDD GWAS does not clearly implicate HTR1A
2023,CDER,glofitamab,Columvi,Genentech,bispecific_mAb,CD20/CD3,Relapsed/refractory diffuse large B-cell lymphoma,TRUE,,,,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000156738,https://doi.org/10.1038/d41573-024-00001-x,flags_from=PMC11428688; nelson:Antigen-directed; no genetic driver
2023,CDER,iptacopan,Fabhalta,Novartis,small_molecule,complement factor B,Paroxysmal nocturnal hemoglobinuria,,,,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/300818,https://doi.org/10.1038/d41573-024-00001-x,first_oral_factor_B_inhibitor; nelson:Mechanistic complement pathway match
2023,CDER,lecanemab,Leqembi,Eisai/Biogen,mAb,amyloid-beta,Alzheimer's disease,TRUE,,TRUE,,,,T1,https://www.omim.org/entry/104300,https://doi.org/10.1038/d41573-024-00001-x,flags_from=PMC11428688; nelson:APP mutations cause familial AD (aducanumab/lecanemab target Abeta)
2023,CDER,leniolisib,Joenja,Pharming,small_molecule,PI3K delta,Activated PI3K delta syndrome (APDS),,,,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/615513,https://doi.org/10.1038/d41573-024-00001-x,first_therapy_for_APDS; nelson:Leniolisib; PIK3CD GoF is causal Mendelian gene
